tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id 
2024-04-14,P071,Defter,Kırtasiye,1429.78,10,14297.8,9532
2022-12-22,P046,Kulaklık,Kırtasiye,86.89,6,521.34,4232
2024-06-02,P062,Kulaklık,Kozmetik,860.87,19,16356.53,9670
2023-07-22,P084,Defter,Kozmetik,1181.5,13,15359.5,9920
2024-09-04,P070,Kalem,Kırtasiye,710.94,4,2843.76,3256
2024-01-16,P076,Su Şişesi,Kozmetik,36.49,4,145.96,8804
2023-05-20,P005,Kulaklık,Elektronik,1245.22,15,18678.3,2995
2024-07-26,P019,Mouse,Giyim,520.04,2,1040.08,8660
2023-07-31,P077,Defter,Kırtasiye,171.3,9,1541.7,5794
2022-11-10,P017,Kalem,Mutfak Ürünleri,366.21,12,4394.52,7832
2023-06-23,P063,Telefon,Kozmetik,1053.98,18,18971.64,3123
2024-03-03,P044,Klima,Kırtasiye,637.44,4,2549.76,5737
2022-11-12,P044,Bilgisayar,Kozmetik,401.41,12,4816.92,2880
2023-03-16,P018,Çanta,Ev Aletleri,750.56,1,750.56,5292
2024-09-23,P077,Defter,Ev Aletleri,129.41,7,905.87,4594
2024-01-22,P010,Kalem,Ev Aletleri,324.14,14,4537.96,7516
2024-03-25,P021,Kalem,Kırtasiye,1244.13,18,22394.340000000004,3314
2024-10-14,P081,Kulaklık,Elektronik,203.49,11,2238.3900000000003,4141
2024-03-07,P020,Klima,Elektronik,1420.54,6,8523.24,4853
2024-04-27,P021,Su Şişesi,Kırtasiye,970.63,2,1941.26,9342
2024-02-26,P092,Kalem,Elektronik,140.5,15,2107.5,7265
2022-11-15,P062,Defter,Mutfak Ürünleri,749.77,18,13495.86,9243
2023-10-23,P040,Bilgisayar,Ev Aletleri,1453.88,13,18900.44,8346
2023-04-02,P088,Su Şişesi,Kozmetik,332.53,13,4322.889999999999,9209
2023-03-06,P058,Su Şişesi,Elektronik,1377.38,7,9641.66,2568
2023-03-12,P009,Mouse,Kozmetik,969.2,10,9692.0,8459
2023-12-11,P009,Bilgisayar,Mutfak Ürünleri,694.1,13,9023.3,1696
2023-10-07,P037,Fırın,Elektronik,377.93,18,6802.74,7083
2024-09-11,P086,Su Şişesi,Ev Aletleri,1185.0,2,2370.0,7594
2024-06-05,P026,Bilgisayar,Mutfak Ürünleri,1317.86,13,17132.18,2508
2023-05-25,P033,Su Şişesi,Elektronik,709.98,1,709.98,5615
2023-09-18,P099,Fırın,Kırtasiye,852.1,3,2556.3,9765
2022-12-27,P094,Kalem,Elektronik,1425.68,17,24236.56,1098
2024-01-24,P092,Telefon,Ev Aletleri,740.62,19,14071.78,7556
2023-05-03,P044,Fırın,Elektronik,1010.55,5,5052.75,5418
2024-04-21,P008,Kulaklık,Giyim,219.18,5,1095.9,3023
2023-10-24,P051,Kulaklık,Kozmetik,1120.2,15,16803.0,4467
2024-05-20,P002,Mouse,Elektronik,1115.47,14,15616.58,4652
2023-12-06,P061,Su Şişesi,Elektronik,1366.58,14,19132.12,3575
2023-03-20,P098,Kulaklık,Kırtasiye,213.66,3,640.98,7305
2024-02-06,P048,Telefon,Giyim,815.37,9,7338.33,8810
2023-06-14,P031,Telefon,Mutfak Ürünleri,101.65,3,304.95000000000005,2524
2023-12-16,P042,Kalem,Giyim,1254.71,14,17565.940000000002,3855
2023-09-19,P048,Fırın,Kozmetik,1096.4,3,3289.2000000000003,8292
2023-04-17,P014,Çanta,Kozmetik,599.47,11,6594.17,3863
2023-12-26,P010,Defter,Kozmetik,270.92,16,4334.72,2485
2022-12-30,P025,Defter,Kozmetik,1444.63,11,15890.93,3351
2024-06-26,P034,Kalem,Ev Aletleri,1321.04,17,22457.68,1248
2023-05-06,P056,Mouse,Kırtasiye,560.38,7,3922.66,9886
2024-01-26,P018,Fırın,Kırtasiye,998.15,19,18964.85,5818
2023-04-16,P091,Fırın,Mutfak Ürünleri,210.4,4,841.6,2415
2023-04-28,P100,Bilgisayar,Giyim,327.07,17,5560.19,3269
2023-07-28,P081,Telefon,Kırtasiye,92.55,12,1110.6,6290
2024-08-05,P097,Fırın,Ev Aletleri,582.43,16,9318.88,6124
2023-10-29,P066,Fırın,Giyim,679.48,8,5435.84,4096
2024-07-28,P038,Kalem,Elektronik,1028.28,12,12339.36,3283
2023-05-22,P097,Çanta,Giyim,1336.51,12,16038.12,8444
2024-03-28,P089,Klima,Elektronik,1303.79,14,18253.06,3754
2024-05-14,P006,Kulaklık,Kozmetik,906.91,2,1813.82,4345
2023-02-01,P080,Mouse,Giyim,1283.97,3,3851.91,7302
2024-01-17,P097,Mouse,Ev Aletleri,1301.4,10,13014.0,8997
2023-09-06,P083,Çanta,Kırtasiye,692.48,11,7617.280000000001,6340
2022-11-29,P010,Telefon,Mutfak Ürünleri,1168.63,11,12854.93,1040
2024-05-29,P003,Klima,Giyim,350.16,9,3151.44,3475
2023-02-01,P099,Kalem,Giyim,1019.43,3,3058.29,6971
2022-12-18,P085,Çanta,Kozmetik,138.61,2,277.22,3595
2023-09-09,P098,Telefon,Ev Aletleri,99.21,4,396.84,5287
2024-03-06,P045,Fırın,Ev Aletleri,1457.34,12,17488.079999999998,4339
2024-06-14,P095,Defter,Giyim,1023.91,1,1023.91,3085
2023-05-23,P075,Mouse,Elektronik,1465.63,18,26381.340000000004,5901
2023-12-13,P080,Kalem,Mutfak Ürünleri,1416.07,9,12744.63,4107
2023-09-04,P069,Fırın,Mutfak Ürünleri,251.0,13,3263.0,6241
2023-08-05,P050,Defter,Mutfak Ürünleri,1118.58,12,13422.96,3898
2023-11-13,P001,Mouse,Giyim,1282.78,7,8979.46,4796
2024-07-14,P043,Su Şişesi,Ev Aletleri,1268.17,9,11413.53,2996
2022-11-09,P052,Telefon,Elektronik,703.29,4,2813.16,7390
2024-06-03,P027,Kulaklık,Giyim,1412.79,12,16953.48,2273
2024-09-21,P034,Bilgisayar,Kırtasiye,779.04,14,10906.56,3116
2024-11-03,P012,Mouse,Elektronik,1058.36,12,12700.32,4122
2023-02-05,P028,Çanta,Ev Aletleri,750.57,2,1501.14,5990
2023-11-09,P054,Su Şişesi,Kozmetik,1421.92,12,17063.04,9859
2023-02-09,P059,Kalem,Kozmetik,1232.92,16,19726.72,8411
2024-08-13,P048,Su Şişesi,Ev Aletleri,347.24,19,6597.56,4981
2023-02-13,P075,Mouse,Mutfak Ürünleri,662.32,6,3973.92,6636
2023-12-12,P022,Çanta,Ev Aletleri,1094.84,2,2189.68,8793
2023-09-20,P030,Su Şişesi,Kırtasiye,853.55,4,3414.2,1121
2024-10-21,P010,Mouse,Ev Aletleri,465.05,19,8835.95,4333
2023-04-24,P052,Su Şişesi,Mutfak Ürünleri,68.87,3,206.61,7380
2023-10-12,P092,Mouse,Giyim,330.27,1,330.27,3084
2024-09-02,P091,Mouse,Kozmetik,34.6,9,311.40000000000003,1329
2023-05-26,P096,Defter,Ev Aletleri,11.36,5,56.8,9993
2023-10-10,P031,Klima,Kırtasiye,1082.63,12,12991.56,6282
2023-04-09,P048,Bilgisayar,Ev Aletleri,1300.11,15,19501.65,2902
2023-09-10,P075,Çanta,Giyim,787.44,15,11811.6,3113
2022-12-10,P097,Klima,Mutfak Ürünleri,352.67,8,2821.36,2782
2023-05-28,P080,Klima,Kozmetik,1455.93,3,4367.79,8765
2024-10-31,P013,Defter,Kozmetik,1255.97,5,6279.85,8057
2023-08-16,P081,Kulaklık,Elektronik,569.82,6,3418.92,3481
2023-04-20,P010,Kalem,Kozmetik,1237.65,2,2475.3,9744
2024-10-22,P049,Telefon,Elektronik,1103.35,9,9930.15,7088
2023-03-23,P085,Kulaklık,Kozmetik,1271.72,8,10173.76,5562
2024-07-31,P032,Bilgisayar,Elektronik,935.86,19,17781.34,8394
2023-02-15,P027,Su Şişesi,Kırtasiye,47.46,12,569.52,6803
2023-11-03,P068,Defter,Elektronik,571.47,17,9714.99,5311
2023-08-23,P004,Telefon,Elektronik,202.57,16,3241.12,4125
2024-01-10,P025,Telefon,Kırtasiye,288.34,14,4036.76,7884
2023-12-14,P032,Mouse,Elektronik,1258.13,17,21388.210000000003,6231
2024-02-20,P033,Çanta,Kozmetik,376.1,4,1504.4,5515
2023-02-11,P065,Defter,Giyim,186.95,2,373.9,7778
2023-01-31,P036,Kulaklık,Kırtasiye,530.13,13,6891.69,9187
2024-06-20,P083,Bilgisayar,Mutfak Ürünleri,1281.61,16,20505.76,1427
2024-08-29,P052,Kalem,Ev Aletleri,1001.69,15,15025.35,1169
2023-09-05,P019,Kulaklık,Ev Aletleri,1059.77,8,8478.16,4780
2023-08-24,P049,Çanta,Giyim,1097.89,4,4391.56,7522
2023-08-02,P035,Bilgisayar,Kozmetik,1359.25,17,23107.25,4814
2023-01-30,P054,Kalem,Mutfak Ürünleri,890.14,2,1780.28,9504
2024-02-24,P002,Klima,Giyim,221.69,6,1330.14,5581
2023-11-13,P026,Kulaklık,Kozmetik,979.48,1,979.48,2542
2024-01-18,P014,Çanta,Kozmetik,412.27,19,7833.129999999999,2488
2023-10-14,P065,Kulaklık,Giyim,575.75,12,6909.0,9098
2024-04-10,P098,Kalem,Elektronik,1200.94,9,10808.46,7171
2023-05-19,P004,Telefon,Kırtasiye,514.12,2,1028.24,2161
2024-03-17,P039,Kulaklık,Ev Aletleri,854.03,1,854.03,2249
2024-10-25,P001,Bilgisayar,Kırtasiye,461.54,13,6000.02,2367
2024-09-16,P078,Bilgisayar,Kozmetik,512.65,9,4613.849999999999,4081
2023-06-27,P092,Kulaklık,Giyim,51.39,9,462.51,1749
2022-11-17,P068,Su Şişesi,Giyim,1321.78,5,6608.9,4818
2024-01-11,P034,Fırın,Kozmetik,252.09,7,1764.63,8987
2023-02-04,P084,Kalem,Mutfak Ürünleri,1028.91,16,16462.56,2387
2023-07-22,P046,Telefon,Kozmetik,225.21,13,2927.73,4916
2023-05-19,P029,Defter,Kırtasiye,1019.2,2,2038.4,2634
2024-03-03,P014,Su Şişesi,Elektronik,71.01,8,568.08,6235
2024-04-28,P064,Fırın,Kırtasiye,1000.46,4,4001.84,9776
2024-10-03,P035,Bilgisayar,Kozmetik,630.84,15,9462.6,5440
2024-08-06,P029,Telefon,Kozmetik,678.53,6,4071.18,6258
2024-04-01,P065,Mouse,Kozmetik,397.09,9,3573.81,4652
2024-08-08,P030,Telefon,Kozmetik,164.74,15,2471.1000000000004,8382
2023-09-06,P072,Kulaklık,Giyim,1490.72,6,8944.32,6840
2023-01-08,P083,Klima,Kırtasiye,219.88,17,3737.96,4723
2024-04-24,P025,Bilgisayar,Ev Aletleri,434.74,16,6955.84,7974
2023-09-17,P082,Kalem,Mutfak Ürünleri,1350.93,3,4052.79,5478
2023-04-14,P015,Fırın,Giyim,447.61,4,1790.44,8291
2024-05-17,P055,Çanta,Elektronik,1183.09,4,4732.36,4025
2024-03-20,P096,Defter,Kırtasiye,1200.29,1,1200.29,2460
2023-12-14,P026,Kulaklık,Elektronik,596.87,14,8356.18,6535
2024-07-19,P065,Klima,Ev Aletleri,852.58,17,14493.86,2472
2023-01-11,P051,Defter,Kırtasiye,1325.64,7,9279.48,3860
2024-01-11,P007,Su Şişesi,Kırtasiye,953.73,4,3814.92,4799
2022-12-21,P023,Defter,Kırtasiye,93.0,6,558.0,2925
2024-10-14,P072,Defter,Ev Aletleri,253.21,18,4557.78,9886
2023-07-28,P026,Su Şişesi,Ev Aletleri,987.27,2,1974.54,4367
2023-09-21,P043,Defter,Mutfak Ürünleri,1173.32,6,7039.92,7513
2023-12-26,P022,Fırın,Elektronik,1121.95,15,16829.25,1719
2024-07-29,P055,Mouse,Mutfak Ürünleri,297.72,10,2977.2000000000003,1029
2023-07-28,P030,Fırın,Mutfak Ürünleri,1086.16,18,19550.88,9407
2024-11-04,P041,Fırın,Ev Aletleri,1299.17,8,10393.36,7499
2024-01-30,P053,Kalem,Elektronik,314.35,11,3457.8500000000004,1368
2024-09-10,P028,Klima,Mutfak Ürünleri,822.05,13,10686.65,6282
2023-12-10,P037,Telefon,Ev Aletleri,1075.22,10,10752.2,6191
2023-07-18,P077,Klima,Ev Aletleri,321.6,11,3537.6000000000004,6273
2024-10-07,P008,Telefon,Giyim,993.8,4,3975.2,4047
2024-02-07,P021,Telefon,Kozmetik,865.58,10,8655.800000000001,7901
2023-02-06,P004,Su Şişesi,Kırtasiye,94.2,12,1130.4,5997
2024-03-26,P006,Mouse,Kırtasiye,584.53,7,4091.71,9992
2024-03-28,P087,Kulaklık,Kırtasiye,385.77,12,4629.24,3432
2023-02-14,P065,Klima,Ev Aletleri,263.3,4,1053.2,9034
2023-04-20,P001,Defter,Giyim,313.73,7,2196.11,6240
2023-07-05,P016,Klima,Elektronik,312.86,3,938.58,3092
2023-06-01,P063,Fırın,Giyim,776.09,17,13193.53,1944
2024-07-05,P022,Kalem,Elektronik,468.49,2,936.98,2634
2023-07-02,P008,Telefon,Kozmetik,1066.16,17,18124.72,8963
2023-05-26,P038,Defter,Ev Aletleri,199.98,5,999.9,6787
2024-07-06,P085,Telefon,Kozmetik,279.91,17,4758.47,3752
2023-05-06,P013,Su Şişesi,Mutfak Ürünleri,1365.32,19,25941.08,7817
2023-11-22,P072,Telefon,Kozmetik,1051.13,1,1051.13,4884
2024-02-27,P090,Çanta,Giyim,839.75,16,13436.0,6645
2024-04-19,P048,Telefon,Mutfak Ürünleri,1486.4,11,16350.4,1540
2023-05-20,P048,Çanta,Giyim,30.03,1,30.03,8853
2023-08-07,P078,Su Şişesi,Kırtasiye,336.7,19,6397.3,5350
2024-09-09,P021,Su Şişesi,Giyim,1455.82,4,5823.28,3808
2024-08-11,P032,Su Şişesi,Ev Aletleri,574.71,2,1149.42,7999
2023-03-07,P006,Su Şişesi,Elektronik,1037.73,19,19716.87,8840
2023-06-25,P001,Bilgisayar,Elektronik,1299.02,15,19485.3,9080
2024-03-31,P049,Mouse,Mutfak Ürünleri,1171.24,16,18739.84,6487
2023-07-20,P016,Kulaklık,Elektronik,871.77,12,10461.24,3979
2023-03-10,P028,Mouse,Ev Aletleri,202.82,15,3042.3,3922
2024-05-28,P040,Telefon,Giyim,94.74,12,1136.88,9073
2023-03-27,P085,Kulaklık,Kırtasiye,703.06,13,9139.78,5419
2024-07-18,P009,Defter,Kozmetik,278.96,13,3626.48,9063
2023-02-03,P071,Defter,Elektronik,1081.88,14,15146.320000000002,8400
2022-12-07,P012,Bilgisayar,Kozmetik,1071.21,1,1071.21,3286
2023-01-10,P024,Su Şişesi,Ev Aletleri,586.46,1,586.46,6950
2023-12-06,P003,Fırın,Elektronik,697.01,2,1394.02,2652
2023-12-05,P029,Klima,Mutfak Ürünleri,106.87,7,748.09,1669
2023-08-15,P058,Telefon,Kozmetik,138.62,4,554.48,3986
2023-06-21,P082,Çanta,Kırtasiye,332.68,1,332.68,8751
2024-03-11,P042,Kulaklık,Ev Aletleri,1125.12,13,14626.559999999998,3373
2023-11-03,P024,Mouse,Kırtasiye,1241.76,14,17384.64,1916
2024-05-27,P036,Çanta,Ev Aletleri,1159.55,7,8116.849999999999,1150
2024-05-30,P063,Klima,Elektronik,782.37,5,3911.85,4413
2023-02-24,P086,Defter,Elektronik,117.08,5,585.4,1493
2024-03-17,P060,Telefon,Kozmetik,820.38,19,15587.22,1483
2023-04-01,P020,Su Şişesi,Kozmetik,626.33,11,6889.63,9511
2023-07-10,P065,Su Şişesi,Ev Aletleri,717.24,4,2868.96,9766
2024-01-17,P053,Kalem,Kırtasiye,382.17,18,6879.06,5065
2023-07-21,P087,Fırın,Kozmetik,861.13,14,12055.82,8953
2022-12-18,P072,Çanta,Kozmetik,739.54,16,11832.64,7849
2024-03-25,P027,Bilgisayar,Kozmetik,868.48,19,16501.12,2963
2023-06-04,P057,Telefon,Mutfak Ürünleri,883.01,5,4415.05,2420
2024-04-13,P026,Bilgisayar,Kırtasiye,257.63,12,3091.56,9789
2024-04-14,P023,Klima,Ev Aletleri,1099.18,9,9892.62,6278
2023-05-17,P011,Defter,Elektronik,1440.04,19,27360.76,3887
2023-09-17,P002,Defter,Mutfak Ürünleri,372.91,13,4847.83,9401
2023-04-27,P068,Mouse,Mutfak Ürünleri,724.81,10,7248.099999999999,6794
2024-05-25,P049,Çanta,Giyim,1282.29,6,7693.74,3024
2024-08-28,P066,Mouse,Giyim,734.36,12,8812.32,2255
2022-11-14,P056,Defter,Ev Aletleri,227.34,7,1591.38,6274
2024-05-13,P032,Kulaklık,Ev Aletleri,465.38,13,6049.94,1544
2023-06-10,P038,Mouse,Kozmetik,1350.81,14,18911.34,6027
2022-12-07,P084,Çanta,Kırtasiye,1386.56,18,24958.08,2668
2024-04-27,P009,Kalem,Giyim,1278.72,5,6393.6,8199
2023-09-25,P061,Telefon,Mutfak Ürünleri,448.35,8,3586.8,4727
2023-03-06,P061,Defter,Kırtasiye,811.5,4,3246.0,1998
2024-10-05,P068,Defter,Kırtasiye,817.58,14,11446.12,8939
2024-10-21,P082,Telefon,Kozmetik,915.1,15,13726.5,5360
2023-02-27,P053,Kalem,Elektronik,1150.17,16,18402.72,7805
2023-04-06,P081,Bilgisayar,Giyim,1373.86,13,17860.18,5928
2022-12-03,P075,Bilgisayar,Ev Aletleri,1434.25,5,7171.25,2474
2024-05-05,P031,Bilgisayar,Mutfak Ürünleri,1254.79,10,12547.9,5688
2022-12-29,P086,Fırın,Kozmetik,419.46,14,5872.44,4303
2023-03-30,P016,Klima,Mutfak Ürünleri,726.49,4,2905.96,9984
2024-03-05,P042,Kulaklık,Giyim,10.04,14,140.56,7993
2022-12-11,P036,Mouse,Kırtasiye,453.2,3,1359.6,8983
2024-03-03,P017,Telefon,Elektronik,1285.69,13,16713.97,3908
2024-06-08,P085,Kulaklık,Mutfak Ürünleri,977.75,6,5866.5,3944
2022-11-14,P095,Mouse,Ev Aletleri,1322.09,19,25119.71,2215
2023-07-01,P067,Kalem,Giyim,1262.17,3,3786.51,6400
2023-11-29,P071,Defter,Giyim,1224.18,9,11017.62,2622
2024-10-23,P060,Kulaklık,Elektronik,50.31,15,754.6500000000001,5651
2023-09-24,P047,Telefon,Kozmetik,174.72,3,524.16,3738
2023-10-31,P087,Çanta,Kırtasiye,1256.21,14,17586.940000000002,9151
2022-12-12,P096,Klima,Ev Aletleri,740.63,11,8146.93,5170
2022-12-13,P081,Mouse,Mutfak Ürünleri,611.86,2,1223.72,2096
2023-05-28,P025,Defter,Kozmetik,129.11,13,1678.4300000000003,2220
2023-06-09,P020,Çanta,Elektronik,714.67,17,12149.39,7809
2023-01-12,P100,Mouse,Elektronik,1021.44,10,10214.4,3373
2023-03-26,P063,Kalem,Ev Aletleri,391.67,10,3916.7,9458
2023-09-03,P019,Su Şişesi,Elektronik,983.62,12,11803.44,2506
2024-07-15,P095,Kalem,Mutfak Ürünleri,1480.03,10,14800.3,3445
2023-06-26,P048,Kulaklık,Mutfak Ürünleri,411.21,2,822.42,9742
2024-06-06,P075,Bilgisayar,Elektronik,1028.68,5,5143.400000000001,4546
2024-02-14,P061,Kalem,Ev Aletleri,271.58,9,2444.22,8975
2023-08-20,P036,Telefon,Giyim,1302.2,8,10417.6,5231
2023-10-08,P084,Fırın,Ev Aletleri,1136.24,10,11362.4,8509
2023-01-13,P043,Fırın,Elektronik,909.6,15,13644.0,8955
2024-10-09,P043,Kulaklık,Ev Aletleri,1330.72,12,15968.64,9010
2024-04-27,P018,Fırın,Mutfak Ürünleri,740.54,6,4443.24,2153
2023-09-04,P064,Çanta,Mutfak Ürünleri,1068.76,10,10687.6,8335
2022-11-15,P067,Bilgisayar,Kırtasiye,1350.75,3,4052.25,7175
2023-08-04,P098,Fırın,Kırtasiye,363.66,8,2909.28,2872
2023-08-12,P032,Defter,Ev Aletleri,254.06,14,3556.84,1998
2023-03-01,P071,Klima,Kırtasiye,226.1,5,1130.5,3786
2023-03-04,P093,Kalem,Giyim,1154.2,9,10387.8,9341
2023-10-25,P014,Mouse,Giyim,1385.82,6,8314.92,8821
2023-09-03,P065,Defter,Elektronik,615.3,8,4922.4,1096
2023-01-25,P085,Mouse,Elektronik,173.0,12,2076.0,4876
2024-05-25,P045,Çanta,Ev Aletleri,900.88,14,12612.32,3084
2022-12-31,P050,Kalem,Kozmetik,212.26,17,3608.42,1581
2024-08-12,P009,Klima,Giyim,1126.7,17,19153.9,1856
2024-08-10,P091,Kalem,Kırtasiye,354.35,7,2480.4500000000003,4044
2024-02-15,P084,Fırın,Kırtasiye,1228.99,16,19663.84,3141
2024-07-10,P076,Fırın,Kozmetik,650.19,6,3901.14,8768
2024-08-10,P082,Kulaklık,Kozmetik,1119.23,9,10073.07,9528
2023-07-25,P023,Telefon,Kozmetik,400.78,19,7614.82,1522
2022-11-10,P034,Çanta,Kırtasiye,58.4,15,876.0,4074
2023-03-22,P055,Çanta,Mutfak Ürünleri,618.58,16,9897.28,5038
2023-10-15,P028,Mouse,Kozmetik,163.49,18,2942.82,8643
2023-08-03,P017,Telefon,Mutfak Ürünleri,214.47,16,3431.52,8414
2023-12-18,P007,Bilgisayar,Kozmetik,1427.64,5,7138.200000000001,5245
2024-04-25,P077,Çanta,Giyim,1358.22,7,9507.54,6787
2024-02-12,P003,Mouse,Kırtasiye,1076.85,14,15075.899999999998,1689
2023-09-27,P071,Su Şişesi,Kırtasiye,334.24,12,4010.88,9571
2024-07-27,P009,Defter,Ev Aletleri,1224.11,18,22033.98,5079
2022-12-23,P097,Mouse,Kırtasiye,1161.85,6,6971.099999999999,8444
2023-11-14,P038,Çanta,Giyim,16.66,4,66.64,1817
2024-06-23,P050,Çanta,Mutfak Ürünleri,831.62,1,831.62,3769
2023-03-20,P062,Bilgisayar,Kozmetik,760.73,4,3042.92,5076
2024-06-10,P032,Klima,Kozmetik,1317.72,4,5270.88,5993
2024-08-13,P022,Fırın,Ev Aletleri,597.82,19,11358.580000000002,4127
2024-01-02,P037,Mouse,Elektronik,269.19,1,269.19,1745
2024-10-19,P082,Çanta,Kırtasiye,560.61,1,560.61,4319
2024-09-14,P056,Telefon,Ev Aletleri,1363.58,14,19090.12,4783
2024-05-13,P053,Mouse,Mutfak Ürünleri,48.47,15,727.05,6617
2023-03-04,P027,Defter,Elektronik,263.69,19,5010.11,5843
2024-06-10,P033,Defter,Ev Aletleri,449.44,1,449.44,4466
2024-06-14,P056,Bilgisayar,Ev Aletleri,584.3,1,584.3,4657
2023-04-23,P012,Fırın,Ev Aletleri,464.8,14,6507.2,5130
2024-06-08,P082,Telefon,Kırtasiye,1221.15,6,7326.900000000001,2257
2024-10-20,P004,Kulaklık,Mutfak Ürünleri,135.37,16,2165.92,4723
2023-03-04,P026,Defter,Kozmetik,939.26,3,2817.78,1155
2023-01-13,P030,Mouse,Ev Aletleri,721.74,17,12269.58,3575
2023-01-10,P093,Klima,Kozmetik,239.14,12,2869.68,5788
2024-08-09,P020,Kalem,Giyim,605.73,1,605.73,8041
2024-01-18,P010,Su Şişesi,Kozmetik,581.2,11,6393.200000000001,7478
2024-10-29,P061,Defter,Ev Aletleri,175.86,6,1055.16,5047
2023-05-07,P093,Su Şişesi,Ev Aletleri,88.13,10,881.3,3602
2023-11-29,P100,Kulaklık,Mutfak Ürünleri,1226.31,4,4905.24,3200
2024-08-10,P019,Çanta,Elektronik,329.1,12,3949.2,6411
2023-12-04,P071,Çanta,Mutfak Ürünleri,366.21,2,732.42,7630
2024-02-18,P080,Su Şişesi,Ev Aletleri,1092.17,4,4368.68,3809
2023-04-25,P073,Telefon,Kozmetik,593.21,13,7711.73,6125
2024-10-02,P014,Mouse,Elektronik,810.34,8,6482.72,1094
2022-12-07,P072,Kalem,Giyim,1135.5,6,6813.0,3941
2024-04-22,P018,Su Şişesi,Kozmetik,881.07,8,7048.56,8520
2023-11-08,P014,Bilgisayar,Mutfak Ürünleri,360.74,11,3968.14,4352
2024-08-16,P020,Kalem,Kozmetik,243.19,15,3647.85,8817
2024-05-31,P069,Klima,Mutfak Ürünleri,219.89,1,219.89,5835
2023-03-06,P048,Kalem,Giyim,1090.37,3,3271.11,5796
2023-07-09,P066,Mouse,Mutfak Ürünleri,402.79,17,6847.43,4972
2024-03-12,P037,Bilgisayar,Kozmetik,286.23,19,5438.370000000001,9640
2023-05-04,P064,Bilgisayar,Ev Aletleri,1381.06,1,1381.06,4338
2023-07-15,P002,Defter,Kozmetik,419.34,7,2935.38,2651
2023-10-12,P075,Klima,Kozmetik,245.73,14,3440.22,6969
2023-06-22,P090,Kalem,Elektronik,1176.41,2,2352.82,5291
2024-01-13,P062,Çanta,Giyim,1235.0,2,2470.0,8296
2024-07-06,P042,Bilgisayar,Kozmetik,1428.64,8,11429.12,2585
2023-10-11,P077,Çanta,Ev Aletleri,470.86,10,4708.6,6278
2024-02-08,P063,Su Şişesi,Mutfak Ürünleri,983.42,16,15734.72,2228
2023-12-12,P006,Defter,Ev Aletleri,25.83,19,490.77,1388
2023-10-05,P024,Mouse,Ev Aletleri,794.18,16,12706.88,6876
2023-12-22,P090,Çanta,Kırtasiye,586.61,8,4692.88,1955
2023-05-02,P015,Kulaklık,Ev Aletleri,141.01,11,1551.11,2164
2023-12-03,P086,Bilgisayar,Ev Aletleri,462.42,1,462.42,2339
2022-12-30,P072,Bilgisayar,Giyim,16.68,8,133.44,8726
2023-06-12,P080,Su Şişesi,Kozmetik,322.69,19,6131.11,3647
2024-02-06,P005,Su Şişesi,Mutfak Ürünleri,1278.69,12,15344.28,4860
2024-08-22,P096,Klima,Mutfak Ürünleri,1168.06,6,7008.36,9667
2023-03-28,P094,Çanta,Kırtasiye,1355.23,15,20328.45,2411
2023-11-15,P098,Klima,Mutfak Ürünleri,1389.59,13,18064.67,3795
2023-03-21,P064,Su Şişesi,Kozmetik,1202.86,15,18042.9,7376
2023-07-04,P049,Kulaklık,Kırtasiye,462.62,16,7401.92,3047
2023-08-28,P053,Telefon,Elektronik,667.12,4,2668.48,8220
2024-09-07,P068,Bilgisayar,Elektronik,949.94,8,7599.52,1368
2023-07-29,P085,Bilgisayar,Elektronik,1399.68,17,23794.56,1313
2023-01-05,P080,Bilgisayar,Mutfak Ürünleri,465.93,13,6057.09,3322
2023-10-04,P066,Fırın,Kırtasiye,1429.77,9,12867.93,1304
2023-04-24,P012,Kalem,Kozmetik,1296.14,19,24626.660000000003,6749
2024-01-15,P086,Kalem,Mutfak Ürünleri,1437.78,8,11502.24,3247
2024-10-11,P094,Su Şişesi,Ev Aletleri,42.93,18,772.74,9609
2023-07-18,P063,Mouse,Giyim,30.33,6,181.98,1304
2024-03-28,P055,Klima,Elektronik,881.08,17,14978.36,7144
2024-07-27,P011,Defter,Kırtasiye,718.15,16,11490.4,7953
2023-02-17,P019,Defter,Ev Aletleri,238.11,9,2142.99,8769
2024-02-28,P081,Defter,Kozmetik,1221.0,19,23199.0,4500
2022-11-27,P002,Çanta,Kozmetik,307.16,8,2457.28,8765
2024-07-08,P008,Su Şişesi,Kozmetik,963.56,16,15416.96,9088
2024-06-10,P082,Telefon,Giyim,434.59,3,1303.77,6132
2022-12-27,P041,Defter,Ev Aletleri,1273.27,19,24192.13,4804
2023-04-13,P024,Kulaklık,Kozmetik,7.98,8,63.84,5597
2024-08-04,P007,Su Şişesi,Mutfak Ürünleri,804.97,14,11269.58,3060
2024-04-28,P050,Klima,Kozmetik,863.47,18,15542.46,3410
2023-03-15,P097,Su Şişesi,Mutfak Ürünleri,694.16,4,2776.64,9727
2024-07-13,P056,Kalem,Kozmetik,1495.53,10,14955.3,5007
2023-12-25,P011,Fırın,Ev Aletleri,354.26,9,3188.34,6030
2023-12-21,P040,Bilgisayar,Kozmetik,296.11,16,4737.76,8347
2023-02-18,P045,Bilgisayar,Kırtasiye,832.14,12,9985.68,5334
